date,symbol,margin_purchase,short_sale,foreign,trust,dealer,ftd_total
2020-5-18,2454,-435,-435,7779,1823,675,10277
2020-5-18,2474,-127,-127,585,-639,-136,-190
2020-5-18,2633,104,104,-15,290,144,419
2020-5-18,2801,-9,-9,-1298,0,80,-1218
2020-5-18,2880,-117,-117,-3112,0,76,-3036
2020-5-18,2881,-26,-26,1104,0,158,1262
2020-5-18,2882,95,95,-2087,0,35,-2052
2020-5-18,2884,213,213,-12996,0,283,-12713
2020-5-18,2885,-227,-227,-6860,0,-415,-7275
2020-5-18,2886,13,13,-6563,0,289,-6274
2020-5-18,2887,-88,-88,1902,0,34,1936
2020-5-18,2891,-40,-40,-8746,-400,68,-9078
2020-5-18,2892,-165,-165,-4325,0,64,-4261
2020-5-18,2912,-16,-16,11,0,27,38
2020-5-18,3008,91,91,-431,-95,8,-518
2020-5-18,3034,173,173,399,-414,-32,-47
2020-5-18,3045,4,4,-78,0,168,90
2020-5-18,3711,484,484,-6096,-842,58,-6880
2020-5-18,4904,9,9,-77,-5,10,-72
2020-5-18,4938,-78,-78,-1490,0,295,-1195
2020-5-18,5871,-153,-153,554,1,43,598
2020-5-18,5876,-22,-22,-558,0,1,-557
2020-5-18,5880,-62,-62,-2879,0,55,-2824
2020-5-18,6415,23,23,-121,100,23,2
2020-5-18,6505,-44,-44,2544,485,148,3177
2020-5-18,6669,-91,-91,-20,104,22,106
2020-5-18,8046,334,334,167,-2602,-186,-2621
2020-5-18,9910,-65,-65,163,206,15,384
2020-5-19,1101,-4,-4,4362,893,675,5930
2020-5-19,1102,-109,-109,-2091,617,394,-1080
2020-5-19,1216,9,9,-661,0,38,-623
2020-5-19,1301,368,368,-1449,1631,276,458
2020-5-19,1303,-43,-43,1077,62,59,1198
2020-5-19,1326,178,178,1221,26,84,1331
2020-5-19,1402,824,824,-545,820,83,358
2020-5-19,1590,37,37,-39,-1,-6,-46
2020-5-19,2002,-25,-25,1773,0,99,1872
2020-5-19,2105,98,98,739,0,13,752
2020-5-19,2207,-13,-13,376,2,22,400
2020-5-19,2303,1040,1040,-14203,-15,410,-13808
2020-5-19,2308,-207,-207,1892,53,103,2048
2020-5-19,2317,1058,1058,-19110,96,295,-18719
2020-5-19,2327,858,858,-1572,-424,224,-1772
2020-5-19,2330,-45,-45,-1108,1171,160,224
2020-5-19,2357,17,17,1473,7,62,1542
2020-5-19,2379,328,328,-421,447,651,677
2020-5-19,2382,986,986,7664,517,170,8351
2020-5-19,2395,4,4,245,0,15,260
2020-5-19,2408,711,711,-4513,0,175,-4338
2020-5-19,2412,-7,-7,407,-27,148,528
2020-5-19,2454,-411,-411,9882,800,-21,10661
2020-5-19,2474,91,91,-570,19,-154,-705
2020-5-19,2633,643,643,835,1395,78,2308
2020-5-19,2801,-889,-889,-364,0,305,-59
2020-5-19,2880,36,36,3461,0,192,3653
2020-5-19,2881,-165,-165,4045,71,185,4301
2020-5-19,2882,-227,-227,4038,0,145,4183
2020-5-19,2884,-101,-101,1558,0,-2,1556
2020-5-19,2885,239,239,-15000,75,66,-14859
2020-5-19,2886,84,84,9072,81,83,9236
2020-5-19,2887,-226,-226,6125,0,31,6156
2020-5-19,2891,-314,-314,12705,0,285,12990
2020-5-19,2892,-13,-13,6975,0,67,7042
2020-5-19,2912,13,13,-88,0,24,-64
2020-5-19,3008,27,27,-161,-22,2,-181
2020-5-19,3034,-160,-160,-103,716,37,650
2020-5-19,3045,-13,-13,122,11,63,196
2020-5-19,3711,252,252,-2342,-82,104,-2320
2020-5-19,4904,-10,-10,-662,76,73,-513
2020-5-19,4938,241,241,-11129,-266,105,-11290
2020-5-19,5871,69,69,565,0,43,608
2020-5-19,5876,-30,-30,748,0,14,762
2020-5-19,5880,15,15,3191,0,94,3285
2020-5-19,6415,6,6,-4,-20,19,-5
2020-5-19,6505,185,185,1447,1219,25,2691
2020-5-19,6669,-55,-55,248,47,-22,273
2020-5-19,8046,4790,4790,2291,-7914,968,-4655
2020-5-19,9910,29,29,-103,244,32,173
2020-5-20,1101,-38,-38,1661,-63,140,1738
2020-5-20,1102,-104,-104,-5523,1,-13,-5535
2020-5-20,1216,-215,-215,2876,13,101,2990
2020-5-20,1301,-261,-261,143,124,-126,141
2020-5-20,1303,-15,-15,985,15,255,1255
2020-5-20,1326,-4,-4,-1260,-63,207,-1116
2020-5-20,1402,-358,-358,-833,502,-18,-349
2020-5-20,1590,-35,-35,346,-18,-28,300
2020-5-20,2002,-79,-79,402,33,863,1298
2020-5-20,2105,80,80,656,5,256,917
2020-5-20,2207,-18,-18,-10,3,-4,-11
2020-5-20,2303,1035,1035,665,30,284,979
2020-5-20,2308,-17,-17,-342,253,-8,-97
2020-5-20,2317,-645,-645,-7859,32,306,-7521
2020-5-20,2327,1393,1393,-5252,-168,1140,-4280
2020-5-20,2330,-1543,-1543,11620,150,122,11892
2020-5-20,2357,-7,-7,-1070,3,266,-801
2020-5-20,2379,477,477,-828,51,-92,-869
2020-5-20,2382,-189,-189,3596,229,220,4045
2020-5-20,2395,1,1,43,1,28,72
2020-5-20,2408,49,49,-128,-348,96,-380
2020-5-20,2412,-29,-29,816,-186,462,1092
2020-5-20,2454,-216,-216,7794,215,-244,7765
2020-5-20,2474,572,572,-2563,-898,-243,-3704
2020-5-20,2633,148,148,902,2972,-268,3606
2020-5-20,2801,11,11,-925,17,359,-549
2020-5-20,2880,-66,-66,939,25,612,1576
2020-5-20,2881,-392,-392,2226,20,115,2361
2020-5-20,2882,-734,-734,4175,23,358,4556
2020-5-20,2884,38,38,-4659,30,589,-4040
2020-5-20,2885,139,139,-15474,31,168,-15275
2020-5-20,2886,23,23,1061,29,829,1919
2020-5-20,2887,-66,-66,-4575,28,-75,-4622
2020-5-20,2891,-112,-112,-7576,49,344,-7183
2020-5-20,2892,-84,-84,-1390,27,383,-980
2020-5-20,2912,40,40,-298,2,52,-244
2020-5-20,3008,1,1,18,-14,4,8
2020-5-20,3034,95,95,-51,-326,59,-318
2020-5-20,3045,46,46,-285,-73,248,-110
2020-5-20,3711,215,215,15,10,291,316
2020-5-20,4904,-1,-1,-959,4,135,-820
2020-5-20,4938,55,55,-3701,5,216,-3480
2020-5-20,5871,33,33,-70,3,-23,-90
2020-5-20,5876,10,10,577,9,76,662
2020-5-20,5880,0,0,-3300,-41,268,-3073
2020-5-20,6415,-14,-14,54,-5,0,49
2020-5-20,6505,6,6,-910,84,29,-797
2020-5-20,6669,-38,-38,67,-41,-19,7
2020-5-20,8046,760,760,471,1844,20,2335
2020-5-20,9910,-56,-56,-543,1065,95,617
2020-5-21,1101,224,224,1197,-11,-329,857
2020-5-21,1102,-35,-35,-2041,401,-221,-1861
2020-5-21,1216,-115,-115,-517,-386,79,-824
2020-5-21,1301,-15,-15,-1041,610,12,-419
2020-5-21,1303,5,5,330,0,2,332
2020-5-21,1326,189,189,-432,0,-61,-493
2020-5-21,1402,-368,-368,-509,814,21,326
2020-5-21,1590,-45,-45,68,0,20,88
2020-5-21,2002,-116,-116,-693,0,-32,-725
2020-5-21,2105,-22,-22,-89,0,-73,-162
2020-5-21,2207,14,14,-175,6,-6,-175
2020-5-21,2303,-1891,-1891,13974,-22,1701,15653
2020-5-21,2308,21,21,335,-117,0,218
2020-5-21,2317,299,299,-4135,-561,468,-4228
2020-5-21,2327,-13,-13,-2095,10,-145,-2230
2020-5-21,2330,-1020,-1020,11763,166,808,12737
2020-5-21,2357,67,67,-845,0,37,-808
2020-5-21,2379,110,110,-1016,4,173,-839
2020-5-21,2382,121,121,5149,981,1205,7335
2020-5-21,2395,2,2,-46,0,0,-46
2020-5-21,2408,-33,-33,-734,0,-5,-739
2020-5-21,2412,-3,-3,341,-75,-16,250
2020-5-21,2454,-55,-55,1376,25,-292,1109
2020-5-21,2474,847,847,-5787,-248,44,-5991
2020-5-21,2633,380,380,268,1451,70,1789
2020-5-21,2801,-86,-86,1270,0,6,1276
2020-5-21,2880,-136,-136,-1480,0,-24,-1504
2020-5-21,2881,-171,-171,321,-600,-258,-537
2020-5-21,2882,433,433,2524,0,3,2527
2020-5-21,2884,-179,-179,-6175,-168,190,-6153
2020-5-21,2885,292,292,-8456,-273,-110,-8839
2020-5-21,2886,-126,-126,646,0,-223,423
2020-5-21,2887,146,146,-577,0,74,-503
2020-5-21,2891,-2,-2,-9015,-136,48,-9103
2020-5-21,2892,-60,-60,1972,0,3,1975
2020-5-21,2912,-30,-30,62,-13,6,55
2020-5-21,3008,-8,-8,42,-1,-5,36
2020-5-21,3034,620,620,365,229,-34,560
2020-5-21,3045,346,346,-1691,-96,126,-1661
2020-5-21,3711,-67,-67,1322,-1424,113,11
2020-5-21,4904,-14,-14,-157,0,-46,-203
2020-5-21,4938,422,422,-8148,-4,-37,-8189
2020-5-21,5871,50,50,-390,0,81,-309
2020-5-21,5876,7,7,-115,0,12,-103
2020-5-21,5880,-22,-22,-349,-540,1,-888
2020-5-21,6415,-11,-11,4,6,-7,3
2020-5-21,6505,-120,-120,251,-90,3,164
2020-5-21,6669,43,43,-81,-98,-7,-186
2020-5-21,8046,1549,1549,-7112,-1401,215,-8298
2020-5-21,9910,-442,-442,747,482,79,1308
2020-5-22,1101,5,5,-4531,0,177,-4354
2020-5-22,1102,-24,-24,-3887,-177,164,-3900
2020-5-22,1216,49,49,758,3,-10,751
2020-5-22,1301,20,20,-5708,3,12,-5693
2020-5-22,1303,92,92,-4030,4,7,-4019
2020-5-22,1326,25,25,-5814,3,68,-5743
2020-5-22,1402,-721,-721,-3582,2,-29,-3609
2020-5-22,1590,-6,-6,-51,15,1,-35
2020-5-22,2002,277,277,-12364,-535,-66,-12965
2020-5-22,2105,79,79,-2630,0,-94,-2724
2020-5-22,2207,8,8,-366,-18,-7,-391
2020-5-22,2303,-193,-193,-4249,5,-34,-4278
2020-5-22,2308,201,201,-1674,-143,-40,-1857
2020-5-22,2317,-84,-84,-23609,0,-707,-24316
2020-5-22,2327,-280,-280,-961,-410,-600,-1971
2020-5-22,2330,1139,1139,-19301,104,97,-19100
2020-5-22,2357,10,10,-700,0,70,-630
2020-5-22,2379,-372,-372,-1484,-42,-444,-1970
2020-5-22,2382,-22,-22,-3152,1490,269,-1393
2020-5-22,2395,25,25,-330,0,-5,-335
2020-5-22,2408,111,111,-3314,-840,-110,-4264
2020-5-22,2412,3847,3847,-3171,-7,-74,-3252
2020-5-22,2454,50,50,-15,-23,218,180
2020-5-22,2474,539,539,-5026,-481,130,-5377
2020-5-22,2633,-312,-312,-2660,221,-206,-2645
2020-5-22,2801,534,534,-13053,5,-2,-13050
2020-5-22,2880,106,106,-10819,6,0,-10813
2020-5-22,2881,-323,-323,-10171,5,-235,-10401
2020-5-22,2882,164,164,-8811,7,-252,-9056
2020-5-22,2884,-1169,-1169,-28628,-27,43,-28612
2020-5-22,2885,4164,4164,-27768,-99,46,-27821
2020-5-22,2886,114,114,-13740,7,188,-13545
2020-5-22,2887,10,10,-11207,5,80,-11122
2020-5-22,2891,62,62,-22088,9,-264,-22343
2020-5-22,2892,17,17,-11719,6,0,-11713
2020-5-22,2912,19,19,-158,0,33,-125
2020-5-22,3008,16,16,-107,-23,-15,-145
2020-5-22,3034,-91,-91,-1252,-244,-112,-1608
2020-5-22,3045,118,118,-2025,2,91,-1932
2020-5-22,3711,219,219,-3836,-63,-30,-3929
2020-5-22,4904,8,8,-2444,2,42,-2400
2020-5-22,4938,172,172,-5485,2,85,-5398
2020-5-22,5871,148,148,-1605,1,-29,-1633
2020-5-22,5876,8,8,-2691,0,4,-2687
2020-5-22,5880,-74,-74,-11401,6,0,-11395
2020-5-22,6415,56,56,-180,12,16,-152
2020-5-22,6505,10,10,-2615,4,85,-2526
2020-5-22,6669,13,13,-67,-34,14,-87
2020-5-22,8046,872,872,3238,-6622,264,-3120
2020-5-22,9910,-11,-11,-1151,199,24,-928
2020-5-25,1101,70,70,-3086,20,387,-2679
2020-5-25,1102,23,23,-2444,7,118,-2319
2020-5-25,1216,40,40,-2089,20,13,-2056
2020-5-25,1301,-38,-38,-2095,21,-107,-2181
2020-5-25,1303,-37,-37,-387,24,47,-316
2020-5-25,1326,37,37,-2772,15,-4,-2761
2020-5-25,1402,-188,-188,-863,12,35,-816
2020-5-25,1590,49,49,-37,-6,134,91
2020-5-25,2002,-8,-8,-4176,37,-111,-4250
2020-5-25,2105,-428,-428,127,5,-50,82
2020-5-25,2207,15,15,-34,2,-1,-33
2020-5-25,2303,-337,-337,-489,32,347,-110
2020-5-25,2308,128,128,-729,-135,130,-734
2020-5-25,2317,356,356,-9475,-14,1163,-8326
2020-5-25,2327,259,259,-306,-511,487,-329
2020-5-25,2330,83,83,-8520,-42,369,-8193
2020-5-25,2357,-20,-20,-405,2,103,-300
2020-5-25,2379,128,128,-419,68,42,-309
2020-5-25,2382,-452,-452,536,334,91,961
2020-5-25,2395,8,8,3,1,-2,3
2020-5-25,2408,139,139,-1630,-143,215,-1558
2020-5-25,2412,-86,-86,-1547,18,-11,-1540
2020-5-25,2454,-81,-81,3893,62,360,4315
2020-5-25,2474,481,481,-2299,-2,480,-1822
2020-5-25,2633,1366,1366,4890,2216,491,7597
2020-5-25,2801,-77,-77,-3805,-532,0,-4337
2020-5-25,2880,-2,-2,-2236,27,2,-2207
2020-5-25,2881,-38,-38,-2304,-387,25,-2666
2020-5-25,2882,-407,-407,-3592,35,60,-3497
2020-5-25,2884,34,34,-6535,32,-18,-6521
2020-5-25,2885,-271,-271,-8169,33,0,-8136
2020-5-25,2886,225,225,-3687,-3,199,-3491
2020-5-25,2887,19,19,-3798,30,0,-3768
2020-5-25,2891,-126,-126,415,78,88,581
2020-5-25,2892,3,3,-727,29,8,-690
2020-5-25,2912,11,11,-272,1,39,-232
2020-5-25,3008,14,14,-59,-17,13,-63
2020-5-25,3034,43,43,-392,35,155,-202
2020-5-25,3045,-555,-555,329,8,55,392
2020-5-25,3711,150,150,-646,-54,81,-619
2020-5-25,4904,11,11,-628,8,-38,-658
2020-5-25,4938,363,363,-2216,227,152,-1837
2020-5-25,5871,-287,-287,2504,6,52,2562
2020-5-25,5876,151,151,-2802,14,4,-2784
2020-5-25,5880,19,19,-4043,28,0,-4015
2020-5-25,6415,-19,-19,115,-10,0,106
2020-5-25,6505,25,25,-846,17,-21,-850
2020-5-25,6669,10,10,106,-1,18,123
2020-5-25,8046,1817,1817,-5794,-2266,591,-7469
2020-5-25,9910,35,35,-317,182,38,-98
2020-5-26,1101,228,228,3621,801,-238,4184
2020-5-26,1102,-75,-75,1294,575,-280,1589
2020-5-26,1216,-30,-30,252,121,6,379
2020-5-26,1301,-153,-153,3027,635,70,3732
2020-5-26,1303,-16,-16,3301,182,-39,3444
2020-5-26,1326,-24,-24,1983,-14,-1,1968
2020-5-26,1402,-827,-827,3017,501,46,3564
2020-5-26,1590,111,111,0,0,-79,-79
2020-5-26,2002,-3271,-3271,8535,-37,-152,8346
2020-5-26,2105,-101,-101,2588,-1,55,2642
2020-5-26,2207,-45,-45,648,-5,5,648
2020-5-26,2303,-825,-825,8919,-116,46,8849
2020-5-26,2308,68,68,133,-1,22,154
2020-5-26,2317,-454,-454,6137,172,1211,7520
2020-5-26,2327,34,34,-471,-358,-401,-1230
2020-5-26,2330,-1372,-1372,16341,719,199,17259
2020-5-26,2357,-22,-22,156,-1,85,240
2020-5-26,2379,-81,-81,50,192,56,298
2020-5-26,2382,-29,-29,3582,684,-418,3848
2020-5-26,2395,-43,-43,449,63,2,514
2020-5-26,2408,353,353,1016,-102,487,1401
2020-5-26,2412,-1708,-1708,1260,47,18,1325
2020-5-26,2454,-116,-116,1952,282,-35,2199
2020-5-26,2474,-449,-449,540,24,83,647
2020-5-26,2633,327,327,7134,1299,-220,8213
2020-5-26,2801,-201,-201,4517,-3,-23,4491
2020-5-26,2880,-51,-51,4601,-4,-38,4559
2020-5-26,2881,-402,-402,9958,-3,241,10196
2020-5-26,2882,-832,-832,17475,-30,424,17869
2020-5-26,2884,352,352,-5519,-5,-1,-5525
2020-5-26,2885,-249,-249,16296,0,-24,16272
2020-5-26,2886,-311,-311,3772,-3285,-335,152
2020-5-26,2887,-5,-5,6835,-5,122,6952
2020-5-26,2891,-443,-443,14345,-105,2,14242
2020-5-26,2892,-138,-138,9882,-5,91,9968
2020-5-26,2912,-10,-10,-39,0,0,-39
2020-5-26,3008,-40,-40,122,-5,11,128
2020-5-26,3034,-283,-283,2139,298,112,2549
2020-5-26,3045,-7,-7,-408,-1,6,-403
2020-5-26,3711,242,242,-226,216,69,59
2020-5-26,4904,-14,-14,300,-25,-23,252
2020-5-26,4938,205,205,-2437,-489,301,-2625
2020-5-26,5871,-152,-152,898,-1,94,991
2020-5-26,5876,-179,-179,3991,0,24,4015
2020-5-26,5880,-1,-1,5841,-98,43,5786
2020-5-26,6415,56,56,-103,1,3,-99
2020-5-26,6505,12,12,209,-49,135,295
2020-5-26,6669,-28,-28,5,35,54,94
2020-5-26,8046,442,442,-3807,1085,618,-2104
2020-5-26,9910,-86,-86,547,40,54,641
2020-5-27,1101,89,89,-2051,563,-59,-1547
2020-5-27,1102,16,16,-3668,707,-8,-2969
2020-5-27,1216,11,11,-1212,12,15,-1185
2020-5-27,1301,31,31,-1333,538,47,-748
2020-5-27,1303,-45,-45,-473,13,-7,-467
2020-5-27,1326,28,28,-577,10,-5,-572
2020-5-27,1402,5,5,-192,498,134,440
2020-5-27,1590,-224,-224,589,17,36,642
2020-5-27,2002,-24,-24,24,0,2,26
2020-5-27,2105,186,186,914,0,1,915
2020-5-27,2207,4,4,-109,0,-3,-112
2020-5-27,2303,385,385,2335,-892,-63,1380
2020-5-27,2308,16,16,123,-93,270,300
2020-5-27,2317,114,114,2688,0,416,3104
2020-5-27,2327,83,83,397,-239,303,461
2020-5-27,2330,-558,-558,4031,-173,-85,3773
2020-5-27,2357,-12,-12,26,0,-1,25
2020-5-27,2379,-18,-18,366,18,35,419
2020-5-27,2382,-99,-99,310,785,-12,1083
2020-5-27,2395,16,16,-8,0,0,-8
2020-5-27,2408,266,266,-532,-209,-220,-961
2020-5-27,2412,-875,-875,-1648,0,49,-1599
2020-5-27,2454,56,56,1331,148,-93,1386
2020-5-27,2474,-191,-191,78,3,-201,-120
2020-5-27,2633,565,565,4605,3785,465,8855
2020-5-27,2801,-12,-12,-1676,0,-32,-1708
2020-5-27,2880,-52,-52,-1996,0,9,-1987
2020-5-27,2881,182,182,2012,0,-162,1850
2020-5-27,2882,267,267,3461,0,-199,3262
2020-5-27,2884,65,65,-13012,0,42,-12970
2020-5-27,2885,87,87,-7373,0,409,-6964
2020-5-27,2886,91,91,-1281,-500,-15,-1796
2020-5-27,2887,-53,-53,-3690,0,24,-3666
2020-5-27,2891,-44,-44,8013,1172,5,9190
2020-5-27,2892,-139,-139,-1645,0,35,-1610
2020-5-27,2912,22,22,-333,-80,46,-367
2020-5-27,3008,19,19,-64,-9,-4,-77
2020-5-27,3034,-53,-53,-550,149,-111,-512
2020-5-27,3045,-19,-19,-882,6,22,-854
2020-5-27,3711,269,269,-2488,270,11,-2207
2020-5-27,4904,9,9,-1098,0,37,-1061
2020-5-27,4938,-193,-193,-1691,-15,479,-1227
2020-5-27,5871,353,353,-1127,0,-57,-1184
2020-5-27,5876,78,78,-251,0,-29,-280
2020-5-27,5880,-2,-2,-1134,0,18,-1116
2020-5-27,6415,-57,-57,145,-8,0,137
2020-5-27,6505,59,59,-1198,7,65,-1126
2020-5-27,6669,27,27,-7,-3,13,3
2020-5-27,8046,172,172,-3216,264,-364,-3316
2020-5-27,9910,-58,-58,-69,0,27,-42
2020-5-28,1101,176,176,-5331,-430,-77,-5838
2020-5-28,1102,36,36,-4625,97,-42,-4570
2020-5-28,1216,82,82,-2048,-25,-108,-2181
2020-5-28,1301,105,105,-5861,585,-87,-5363
2020-5-28,1303,26,26,-902,0,-80,-982
2020-5-28,1326,87,87,-2017,0,-53,-2070
2020-5-28,1402,-150,-150,-2953,1086,134,-1733
2020-5-28,1590,-98,-98,89,-5,-39,45
2020-5-28,2002,-190,-190,182,0,-20,162
2020-5-28,2105,77,77,-1197,0,-82,-1279
2020-5-28,2207,4,4,-94,0,0,-94
2020-5-28,2303,-1002,-1002,14281,0,-891,13390
2020-5-28,2308,98,98,-2408,0,42,-2366
2020-5-28,2317,327,327,-3329,3493,-793,-629
2020-5-28,2327,186,186,-2074,-201,-219,-2494
2020-5-28,2330,-10,-10,-9,-439,526,78
2020-5-28,2357,-81,-81,341,0,181,522
2020-5-28,2379,14,14,-202,122,134,54
2020-5-28,2382,-225,-225,2925,398,-31,3292
2020-5-28,2395,-18,-18,327,0,-2,325
2020-5-28,2408,1755,1755,-3257,-481,67,-3671
2020-5-28,2412,-444,-444,-571,0,-13,-584
2020-5-28,2454,187,187,-209,109,455,355
2020-5-28,2474,-13,-13,451,62,-37,476
2020-5-28,2633,-34,-34,1201,440,-392,1249
2020-5-28,2801,111,111,-3152,0,-52,-3204
2020-5-28,2880,-15,-15,-3909,0,-37,-3946
2020-5-28,2881,218,218,-4296,0,-23,-4319
2020-5-28,2882,-17,-17,-11395,0,-74,-11469
2020-5-28,2884,184,184,-26838,0,-3,-26841
2020-5-28,2885,-264,-264,-8547,-252,-348,-9147
2020-5-28,2886,-37,-37,-6469,0,-209,-6678
2020-5-28,2887,-337,-337,-2639,0,-85,-2724
2020-5-28,2891,-967,-967,-14970,-116,4,-15081
2020-5-28,2892,-52,-52,-4148,80,-68,-4136
2020-5-28,2912,13,13,-364,-50,35,-379
2020-5-28,3008,4,4,-84,2,-2,-84
2020-5-28,3034,38,38,-195,234,-9,30
2020-5-28,3045,-2,-2,-650,0,-14,-664
2020-5-28,3711,155,155,-589,223,-294,-660
2020-5-28,4904,30,30,-1227,0,-9,-1236
2020-5-28,4938,-281,-281,-5068,292,-28,-4804
2020-5-28,5871,-226,-226,1204,0,-79,1125
2020-5-28,5876,82,82,-379,0,-8,-387
2020-5-28,5880,22,22,-2126,0,-88,-2214
2020-5-28,6415,-6,-6,78,6,38,122
2020-5-28,6505,-1,-1,-1902,38,-5,-1869
2020-5-28,6669,39,39,-177,-10,36,-151
2020-5-28,8046,25,25,-763,-117,-9,-889
2020-5-28,9910,53,53,-133,0,-16,-149
2020-5-29,1101,-61,-61,916,739,-65,1590
2020-5-29,1102,12,12,-1303,700,72,-531
2020-5-29,1216,-124,-124,138,0,6,144
2020-5-29,1301,417,417,-9558,744,258,-8556
2020-5-29,1303,9,9,1533,0,-4,1529
2020-5-29,1326,32,32,-1036,0,-20,-1056
2020-5-29,1402,-5,-5,-1111,658,205,-248
2020-5-29,1590,514,514,-1805,-143,-26,-1974
2020-5-29,2002,56,56,-1167,-5,10,-1162
2020-5-29,2105,26,26,-711,-5,125,-591
2020-5-29,2207,-15,-15,144,1,9,154
2020-5-29,2303,-750,-750,10549,-3344,32,7237
2020-5-29,2308,173,173,-505,-40,47,-498
2020-5-29,2317,-686,-686,2178,313,14,2505
2020-5-29,2327,-228,-228,868,-307,291,852
2020-5-29,2330,1124,1124,-21159,-254,1685,-19728
2020-5-29,2357,-7,-7,225,0,-7,218
2020-5-29,2379,-131,-131,33,0,68,101
2020-5-29,2382,-455,-455,1984,1170,-108,3046
2020-5-29,2395,11,11,-23,0,-4,-27
2020-5-29,2408,181,181,-4033,0,109,-3924
2020-5-29,2412,-610,-610,290,0,-43,247
2020-5-29,2454,136,136,-160,211,213,264
2020-5-29,2474,100,100,-108,89,122,103
2020-5-29,2633,458,458,-3929,1000,120,-2809
2020-5-29,2801,-80,-80,-2959,-103,94,-2968
2020-5-29,2880,-29,-29,-1522,17,6,-1499
2020-5-29,2881,30,30,-2040,16,8,-2016
2020-5-29,2882,-108,-108,-2869,42,297,-2530
2020-5-29,2884,1051,1051,-12740,23,16,-12701
2020-5-29,2885,875,875,-28358,-111,240,-28229
2020-5-29,2886,-35,-35,1336,25,65,1426
2020-5-29,2887,-292,-292,4348,21,-23,4346
2020-5-29,2891,137,137,-14059,-183,-147,-14389
2020-5-29,2892,-38,-38,3419,23,-93,3349
2020-5-29,2912,36,36,-544,-189,54,-679
2020-5-29,3008,6,6,-46,-17,-2,-65
2020-5-29,3034,88,88,-746,228,204,-314
2020-5-29,3045,-23,-23,-1186,0,228,-958
2020-5-29,3711,-146,-146,929,199,135,1263
2020-5-29,4904,16,16,-1555,0,147,-1408
2020-5-29,4938,-260,-260,4726,212,-114,4824
2020-5-29,5871,124,124,-175,25,11,-139
2020-5-29,5876,-70,-70,-257,7,-114,-364
2020-5-29,5880,-16,-16,709,20,0,729
2020-5-29,6415,-42,-42,204,-45,-19,140
2020-5-29,6505,-37,-37,-690,-43,-14,-747
2020-5-29,6669,172,172,252,-336,-114,-198
2020-5-29,8046,-360,-360,865,555,31,1451
2020-5-29,9910,1,1,206,0,-12,194
2020-6-1,1101,-405,-405,3852,832,-6,4678
2020-6-1,1102,55,55,577,723,-102,1198
2020-6-1,1216,-39,-39,1664,-14,35,1685
2020-6-1,1301,-177,-177,1166,-25,84,1225
2020-6-1,1303,-1,-1,3039,-16,88,3111
2020-6-1,1326,-121,-121,400,-9,26,417
2020-6-1,1402,-491,-491,2933,-11,80,3002
2020-6-1,1590,200,200,-848,-171,7,-1012
2020-6-1,2002,11,11,10896,-36,213,11073
2020-6-1,2105,-130,-130,1468,-5,-22,1441
2020-6-1,2207,-20,-20,205,0,4,209
2020-6-1,2303,543,543,13069,4932,49,18050
2020-6-1,2308,308,308,759,-16,697,1440
2020-6-1,2317,-234,-234,9820,26,1036,10882
2020-6-1,2327,499,499,1004,-14,521,1511
2020-6-1,2330,-957,-957,9082,-13,145,9214
2020-6-1,2357,51,51,75,-10,-15,50
2020-6-1,2379,17,17,745,28,163,936
2020-6-1,2382,96,96,2599,-9,153,2743
2020-6-1,2395,3,3,188,-8,13,193
2020-6-1,2408,24,24,-283,-47,46,-284
2020-6-1,2412,-45,-45,2354,-11,205,2548
2020-6-1,2454,227,227,423,202,130,755
2020-6-1,2474,22,22,109,102,143,354
2020-6-1,2633,-132,-132,-695,595,-36,-136
2020-6-1,2801,-334,-334,2727,-18,28,2737
2020-6-1,2880,-24,-24,4274,-26,104,4352
2020-6-1,2881,-223,-223,4009,-21,110,4098
2020-6-1,2882,-253,-253,4795,-24,-175,4596
2020-6-1,2884,-25,-25,3175,-32,40,3183
2020-6-1,2885,-119,-119,5164,-31,-149,4984
2020-6-1,2886,-8,-8,3527,-31,-158,3338
2020-6-1,2887,325,325,3738,-29,148,3857
2020-6-1,2891,-11,-11,8722,-52,154,8824
2020-6-1,2892,104,104,4962,-28,58,4992
2020-6-1,2912,-12,-12,-164,-2,24,-142
2020-6-1,3008,-57,-57,358,5,32,395
2020-6-1,3034,107,107,1039,42,44,1125
2020-6-1,3045,79,79,281,-4,156,433
2020-6-1,3711,-89,-89,2316,-18,140,2438
2020-6-1,4904,1,1,464,-4,38,498
2020-6-1,4938,-178,-178,-1212,-11,2,-1221
2020-6-1,5871,-153,-153,895,-3,103,995
2020-6-1,5876,-133,-133,3907,0,60,3967
2020-6-1,5880,-50,-50,4487,-27,42,4502
2020-6-1,6415,50,50,-114,-12,-10,-137
2020-6-1,6505,-62,-62,1998,-4,147,2141
2020-6-1,6669,-64,-64,252,-3,32,281
2020-6-1,8046,592,592,-926,1352,1218,1644
2020-6-1,9910,-160,-160,319,-1,-25,293
2020-6-2,1101,102,102,1572,418,310,2300
2020-6-2,1102,408,408,-2487,314,-33,-2206
2020-6-2,1216,-5,-5,1281,0,2,1283
2020-6-2,1301,-28,-28,-1086,598,14,-474
2020-6-2,1303,-2,-2,1950,0,24,1974
2020-6-2,1326,-185,-185,51,0,-5,46
2020-6-2,1402,-29,-29,211,-1,74,284
2020-6-2,1590,101,101,-369,-241,27,-583
